Transaction ID,Customer ID,Transaction Date,Business Line,Product/Service,Revenue,Data Source,Email,Age Range,Gender,Region
TXN001469,CUST00176,2024-08-03,Studio Tours,General Admission,49.34,1st Party - Studio Tours,cust00176@email.com,25-34,M,East Coast
TXN001470,CUST00046,2024-08-03,Online Store,Books,67.46,1st Party - Online Store,cust00046@email.com,55+,Other,South
TXN001471,CUST00165,2024-08-03,Streaming,Premium Tier Upgrade,140.34,1st Party - Streaming Platform,cust00165@email.com,,,East Coast
TXN001472,CUST00225,2024-08-04,Theatrical,Action Thriller,24.93,3rd Party - Regal Cinemas,,,,Southwest
TXN001473,CUST00177,2024-08-04,Streaming,Premium Tier Upgrade,147.47,1st Party - Streaming Platform,cust00177@email.com,25-34,F,Midwest
TXN001474,CUST00068,2024-08-04,Theatrical,Family Adventure,22.01,3rd Party - AMC Theatres,,,,Southwest
TXN001475,CUST00122,2024-08-04,Studio Tours,VIP Tour,154.36,1st Party - Studio Tours,cust00122@email.com,,,East Coast
TXN001476,CUST00011,2024-08-04,Online Store,Collectible,23.23,1st Party - Online Store,cust00011@email.com,25-34,F,Southwest
TXN001477,CUST00119,2024-08-05,Theatrical,Space Odyssey 2,21.16,3rd Party - Cinemark,,,,Southwest
TXN001478,CUST00131,2024-08-05,Streaming,Premium Tier Upgrade,114.78,1st Party - Streaming Platform,cust00131@email.com,55+,Other,Midwest
TXN001479,CUST00138,2024-08-05,Studio Tours,General Admission,56.74,1st Party - Studio Tours,cust00138@email.com,18-24,Other,International
TXN001480,CUST00183,2024-08-05,Theatrical,Superhero Origins,25.26,3rd Party - AMC Theatres,,,,West Coast
TXN001481,CUST00166,2024-08-05,Online Store,Apparel,35.45,1st Party - Online Store,cust00166@email.com,,,West Coast
TXN001482,CUST00042,2024-08-05,Online Store,Collectible,119.06,1st Party - Online Store,cust00042@email.com,25-34,Other,West Coast
TXN001483,CUST00148,2024-08-06,Theatrical,Superhero Origins,27.35,3rd Party - AMC Theatres,,,,Midwest
TXN001484,CUST00241,2024-08-06,Consumer Products,Merchandise - Home Goods,66.28,3rd Party - Target,,,,International
TXN001485,CUST00205,2024-08-06,Consumer Products,Merchandise - Toys,50.79,3rd Party - Target,,,,Midwest
TXN001486,CUST00069,2024-08-06,Consumer Products,Merchandise - Home Goods,65.25,3rd Party - Target,,,,South
TXN001487,CUST00134,2024-08-06,Online Store,Action Figure,46.03,1st Party - Online Store,cust00134@email.com,,,West Coast
TXN001488,CUST00184,2024-08-06,Studio Tours,VIP Tour,223.93,1st Party - Studio Tours,cust00184@email.com,35-44,Other,Midwest
TXN001489,CUST00143,2024-08-07,Online Store,Collectible,58.69,1st Party - Online Store,cust00143@email.com,55+,Prefer not to say,South
TXN001490,CUST00159,2024-08-07,Online Store,Apparel,78.04,1st Party - Online Store,cust00159@email.com,,,Midwest
TXN001491,CUST00247,2024-08-07,Consumer Products,Merchandise - Home Goods,40.16,3rd Party - Walmart,,,,East Coast
TXN001492,CUST00094,2024-08-07,Theatrical,Space Odyssey 2,26.28,3rd Party - Regal Cinemas,,,,Southwest
TXN001493,CUST00155,2024-08-07,Theatrical,Family Adventure,17.38,3rd Party - Regal Cinemas,,,,International
TXN001494,CUST00046,2024-08-07,Streaming,Premium Tier Upgrade,121.83,1st Party - Streaming Platform,cust00046@email.com,45-54,F,International
TXN001495,CUST00024,2024-08-07,Studio Tours,General Admission,58.68,1st Party - Studio Tours,cust00024@email.com,25-34,F,Midwest
TXN001496,CUST00171,2024-08-07,Streaming,Annual Subscription,101.9,1st Party - Streaming Platform,cust00171@email.com,18-24,F,East Coast
TXN001497,CUST00089,2024-08-08,Online Store,Accessories,26.64,1st Party - Online Store,cust00089@email.com,55+,Prefer not to say,Southwest
TXN001498,CUST00197,2024-08-08,Theatrical,Space Odyssey 2,24.77,3rd Party - AMC Theatres,,,,Southwest
TXN001499,CUST00618,2024-08-08,Consumer Products,Merchandise - Apparel,40.87,3rd Party - Target,,,,Southwest
TXN001500,CUST00093,2024-08-08,Theatrical,Space Odyssey 2,16.53,3rd Party - Cinemark,,,,Midwest
TXN001501,CUST00016,2024-08-08,Online Store,Books,37.16,1st Party - Online Store,cust00016@email.com,25-34,Other,Midwest
TXN001502,CUST00043,2024-08-08,Streaming,Monthly Subscription,14.09,1st Party - Streaming Platform,cust00043@email.com,25-34,M,East Coast
TXN001503,CUST00203,2024-08-08,Theatrical,Superhero Origins,27.66,3rd Party - Regal Cinemas,,,,East Coast
TXN001504,CUST00073,2024-08-08,Streaming,Annual Subscription,104.44,1st Party - Streaming Platform,cust00073@email.com,55+,Other,Southwest
TXN001505,CUST00189,2024-08-09,Theatrical,Action Thriller,24.17,3rd Party - Cinemark,,,,South
TXN001506,CUST00128,2024-08-09,Theatrical,Superhero Origins,25.29,3rd Party - AMC Theatres,,,,South
TXN001507,CUST00114,2024-08-09,Studio Tours,General Admission,64.73,1st Party - Studio Tours,cust00114@email.com,,,East Coast
TXN001508,CUST00215,2024-08-09,Studio Tours,Behind-the-Scenes Experience,343.03,1st Party - Studio Tours,cust00215@email.com,55+,Other,Midwest
TXN001509,CUST00217,2024-08-10,Online Store,Apparel,82.72,1st Party - Online Store,cust00217@email.com,18-24,M,East Coast
TXN001510,CUST00063,2024-08-10,Theatrical,Mystery Manor,13.86,3rd Party - AMC Theatres,,,,Southwest
TXN001511,CUST00178,2024-08-10,Theatrical,Action Thriller,23.7,3rd Party - Cinemark,,,,South
TXN001512,CUST00110,2024-08-10,Online Store,Books,116.46,1st Party - Online Store,cust00110@email.com,55+,M,West Coast
TXN001513,CUST00111,2024-08-10,Online Store,Books,114.47,1st Party - Online Store,cust00111@email.com,,,International
TXN001514,CUST00737,2024-08-10,Theatrical,Family Adventure,12.19,3rd Party - Regal Cinemas,,,,South
TXN001515,CUST00084,2024-08-10,Theatrical,Mystery Manor,21.27,3rd Party - AMC Theatres,,,,Southwest
TXN001516,CUST00236,2024-08-10,Studio Tours,VIP Tour,293.56,1st Party - Studio Tours,cust00236@email.com,18-24,M,Southwest
TXN001517,CUST00228,2024-08-11,Consumer Products,Merchandise - Home Goods,26.6,3rd Party - Target,,,,Southwest
TXN001518,CUST00144,2024-08-11,Studio Tours,VIP Tour,234.4,1st Party - Studio Tours,cust00144@email.com,25-34,F,Midwest
TXN001519,CUST00063,2024-08-11,Streaming,Annual Subscription,125.33,1st Party - Streaming Platform,cust00063@email.com,45-54,Other,International
TXN001520,CUST00081,2024-08-11,Consumer Products,Merchandise - Collectibles,86.41,3rd Party - Amazon,,,,Midwest
TXN001521,CUST00232,2024-08-12,Online Store,Apparel,41.56,1st Party - Online Store,cust00232@email.com,45-54,Other,East Coast
TXN001522,CUST00227,2024-08-12,Studio Tours,General Admission,75.34,1st Party - Studio Tours,cust00227@email.com,55+,M,International
TXN001523,CUST00183,2024-08-12,Streaming,Monthly Subscription,9.84,1st Party - Streaming Platform,cust00183@email.com,25-34,F,West Coast
TXN001524,CUST00152,2024-08-12,Streaming,Monthly Subscription,13.11,1st Party - Streaming Platform,cust00152@email.com,45-54,Other,West Coast
TXN001525,CUST00169,2024-08-12,Studio Tours,General Admission,51.47,1st Party - Studio Tours,cust00169@email.com,45-54,M,Midwest
TXN001526,CUST00239,2024-08-13,Streaming,Premium Tier Upgrade,125.09,1st Party - Streaming Platform,cust00239@email.com,,,West Coast
TXN001527,CUST00140,2024-08-13,Online Store,Books,27.37,1st Party - Online Store,cust00140@email.com,55+,Other,Midwest
TXN001528,CUST00202,2024-08-13,Theatrical,Family Adventure,23.51,3rd Party - Cinemark,,,,Midwest
TXN001529,CUST00184,2024-08-13,Streaming,Premium Tier Upgrade,147.62,1st Party - Streaming Platform,cust00184@email.com,25-34,M,South
TXN001530,CUST00046,2024-08-14,Studio Tours,VIP Tour,196.76,1st Party - Studio Tours,cust00046@email.com,35-44,M,Midwest
TXN001531,CUST00036,2024-08-14,Studio Tours,VIP Tour,327.95,1st Party - Studio Tours,cust00036@email.com,35-44,F,International
TXN001532,CUST00160,2024-08-14,Streaming,Premium Tier Upgrade,94.29,1st Party - Streaming Platform,cust00160@email.com,55+,M,International
TXN001533,CUST00220,2024-08-14,Streaming,Premium Tier Upgrade,113.31,1st Party - Streaming Platform,cust00220@email.com,45-54,Other,Midwest
TXN001534,CUST00244,2024-08-14,Consumer Products,Merchandise - Apparel,66.37,3rd Party - Amazon,,,,International
TXN001535,CUST00187,2024-08-14,Consumer Products,Merchandise - Apparel,42.09,3rd Party - Amazon,,,,West Coast
TXN001536,CUST00070,2024-08-14,Streaming,Premium Tier Upgrade,129.72,1st Party - Streaming Platform,cust00070@email.com,45-54,Prefer not to say,Midwest
TXN001537,CUST00070,2024-08-14,Consumer Products,Merchandise - Apparel,36.67,3rd Party - Target,,,,Southwest
TXN001538,CUST00165,2024-08-14,Theatrical,Family Adventure,14.78,3rd Party - AMC Theatres,,,,East Coast
TXN001539,CUST00042,2024-08-14,Studio Tours,General Admission,67.07,1st Party - Studio Tours,cust00042@email.com,18-24,M,West Coast
TXN001540,CUST00089,2024-08-15,Studio Tours,VIP Tour,180.36,1st Party - Studio Tours,cust00089@email.com,45-54,F,Southwest
TXN001541,CUST00174,2024-08-15,Streaming,Premium Tier Upgrade,104.01,1st Party - Streaming Platform,cust00174@email.com,55+,M,Midwest
TXN001542,CUST00157,2024-08-15,Theatrical,Family Adventure,16.47,3rd Party - AMC Theatres,,,,Midwest
TXN001543,CUST00015,2024-08-15,Streaming,Annual Subscription,128.25,1st Party - Streaming Platform,cust00015@email.com,,,West Coast
TXN001544,CUST00177,2024-08-15,Studio Tours,VIP Tour,216.13,1st Party - Studio Tours,cust00177@email.com,35-44,Other,Southwest
TXN001545,CUST00056,2024-08-15,Studio Tours,VIP Tour,298.31,1st Party - Studio Tours,cust00056@email.com,45-54,Other,East Coast
TXN001546,CUST00162,2024-08-15,Streaming,Monthly Subscription,13.75,1st Party - Streaming Platform,cust00162@email.com,,,South
TXN001547,CUST00096,2024-08-15,Online Store,Books,95.12,1st Party - Online Store,cust00096@email.com,55+,Other,South
TXN001548,CUST00056,2024-08-15,Streaming,Premium Tier Upgrade,116.68,1st Party - Streaming Platform,cust00056@email.com,35-44,M,International
TXN001549,CUST00072,2024-08-16,Online Store,Collectible,107.76,1st Party - Online Store,cust00072@email.com,,,Southwest
TXN001550,CUST00108,2024-08-16,Online Store,Apparel,49.17,1st Party - Online Store,cust00108@email.com,18-24,F,South
TXN001551,CUST00005,2024-08-16,Studio Tours,VIP Tour,214.93,1st Party - Studio Tours,cust00005@email.com,55+,M,Midwest
TXN001552,CUST00048,2024-08-16,Studio Tours,VIP Tour,158.92,1st Party - Studio Tours,cust00048@email.com,35-44,F,Midwest
TXN001553,CUST00230,2024-08-16,Consumer Products,Merchandise - Home Goods,91.4,3rd Party - Target,,,,South
TXN001554,CUST00227,2024-08-16,Online Store,Books,59.49,1st Party - Online Store,cust00227@email.com,35-44,M,Southwest
TXN001555,CUST00126,2024-08-16,Streaming,Annual Subscription,143.12,1st Party - Streaming Platform,cust00126@email.com,55+,Prefer not to say,West Coast
TXN001556,CUST00138,2024-08-16,Online Store,Apparel,86.09,1st Party - Online Store,cust00138@email.com,55+,Prefer not to say,East Coast
TXN001557,CUST00229,2024-08-16,Consumer Products,Merchandise - Toys,63.29,3rd Party - Target,,,,Southwest
TXN001558,CUST00035,2024-08-17,Online Store,Action Figure,95.17,1st Party - Online Store,cust00035@email.com,45-54,Prefer not to say,South
TXN001559,CUST00193,2024-08-17,Online Store,Books,39.57,1st Party - Online Store,cust00193@email.com,45-54,F,Midwest
TXN001560,CUST00244,2024-08-17,Consumer Products,Merchandise - Apparel,28.83,3rd Party - Target,,,,East Coast
TXN001561,CUST00171,2024-08-17,Consumer Products,Merchandise - Home Goods,26.92,3rd Party - Walmart,,,,International
TXN001562,CUST00773,2024-08-17,Consumer Products,Merchandise - Apparel,92.42,3rd Party - Walmart,,,,East Coast
TXN001563,CUST00616,2024-08-17,Consumer Products,Merchandise - Toys,77.24,3rd Party - Amazon,,,,Southwest
TXN001564,CUST00039,2024-08-18,Consumer Products,Merchandise - Home Goods,23.28,3rd Party - Amazon,,,,Midwest
TXN001565,CUST00201,2024-08-18,Streaming,Premium Tier Upgrade,119.44,1st Party - Streaming Platform,cust00201@email.com,45-54,Prefer not to say,East Coast
TXN001566,CUST00163,2024-08-18,Theatrical,Family Adventure,24.94,3rd Party - Regal Cinemas,,,,East Coast
TXN001567,CUST00210,2024-08-18,Consumer Products,Merchandise - Home Goods,45.78,3rd Party - Amazon,,,,East Coast
TXN001568,CUST00162,2024-08-18,Studio Tours,VIP Tour,298.14,1st Party - Studio Tours,cust00162@email.com,45-54,F,International
TXN001569,CUST00079,2024-08-18,Studio Tours,Behind-the-Scenes Experience,244.24,1st Party - Studio Tours,cust00079@email.com,55+,F,East Coast
TXN001570,CUST00215,2024-08-18,Theatrical,Superhero Origins,22.9,3rd Party - Regal Cinemas,,,,Midwest
TXN001571,CUST00069,2024-08-18,Online Store,Books,41.03,1st Party - Online Store,cust00069@email.com,,,Midwest
TXN001572,CUST00193,2024-08-19,Theatrical,Space Odyssey 2,20.9,3rd Party - Regal Cinemas,,,,East Coast
TXN001573,CUST00014,2024-08-19,Theatrical,Space Odyssey 2,15.28,3rd Party - Regal Cinemas,,,,Midwest
TXN001574,CUST00111,2024-08-19,Streaming,Premium Tier Upgrade,143.29,1st Party - Streaming Platform,cust00111@email.com,45-54,Prefer not to say,South
TXN001575,CUST00180,2024-08-20,Studio Tours,Behind-the-Scenes Experience,164.24,1st Party - Studio Tours,cust00180@email.com,35-44,F,South
TXN001576,CUST00111,2024-08-20,Studio Tours,Behind-the-Scenes Experience,263.33,1st Party - Studio Tours,cust00111@email.com,35-44,Other,West Coast
TXN001577,CUST00108,2024-08-20,Consumer Products,Merchandise - Apparel,42.27,3rd Party - Walmart,,,,Midwest
TXN001578,CUST00197,2024-08-20,Consumer Products,Merchandise - Collectibles,23.64,3rd Party - Target,,,,Midwest
TXN001579,CUST00071,2024-08-20,Online Store,Accessories,81.22,1st Party - Online Store,cust00071@email.com,18-24,Other,West Coast
TXN001580,CUST00243,2024-08-20,Theatrical,Family Adventure,20.87,3rd Party - Cinemark,,,,Midwest
TXN001581,CUST00052,2024-08-20,Streaming,Monthly Subscription,10.39,1st Party - Streaming Platform,cust00052@email.com,35-44,Other,International
TXN001582,CUST00009,2024-08-21,Online Store,Apparel,20.31,1st Party - Online Store,cust00009@email.com,25-34,Other,Midwest
TXN001583,CUST00079,2024-08-21,Streaming,Annual Subscription,104.41,1st Party - Streaming Platform,cust00079@email.com,25-34,Prefer not to say,International
TXN001584,CUST00194,2024-08-21,Consumer Products,Merchandise - Collectibles,18.56,3rd Party - Amazon,,,,Midwest
TXN001585,CUST00068,2024-08-21,Streaming,Annual Subscription,145.81,1st Party - Streaming Platform,cust00068@email.com,25-34,M,International
TXN001586,CUST00103,2024-08-21,Online Store,Apparel,43.54,1st Party - Online Store,cust00103@email.com,45-54,Prefer not to say,International
TXN001587,CUST00086,2024-08-21,Streaming,Monthly Subscription,9.85,1st Party - Streaming Platform,cust00086@email.com,,,South
TXN001588,CUST00627,2024-08-21,Consumer Products,Merchandise - Toys,81.16,3rd Party - Amazon,,,,West Coast
TXN001589,CUST00221,2024-08-21,Streaming,Monthly Subscription,14.36,1st Party - Streaming Platform,cust00221@email.com,45-54,F,South
TXN001590,CUST00173,2024-08-22,Streaming,Premium Tier Upgrade,132.15,1st Party - Streaming Platform,cust00173@email.com,18-24,F,East Coast
TXN001591,CUST00184,2024-08-22,Online Store,Collectible,18.88,1st Party - Online Store,cust00184@email.com,25-34,M,Midwest
TXN001592,CUST00091,2024-08-22,Consumer Products,Merchandise - Toys,64.39,3rd Party - Walmart,,,,International
TXN001593,CUST00084,2024-08-22,Consumer Products,Merchandise - Home Goods,86.01,3rd Party - Amazon,,,,South
TXN001594,CUST00247,2024-08-22,Theatrical,Mystery Manor,22.91,3rd Party - Regal Cinemas,,,,Southwest
TXN001595,CUST00146,2024-08-22,Online Store,Action Figure,30.04,1st Party - Online Store,cust00146@email.com,25-34,M,South
TXN001596,CUST00631,2024-08-23,Theatrical,Space Odyssey 2,17.87,3rd Party - AMC Theatres,,,,Southwest
TXN001597,CUST00029,2024-08-23,Streaming,Premium Tier Upgrade,145.63,1st Party - Streaming Platform,cust00029@email.com,,,East Coast
TXN001598,CUST00743,2024-08-23,Theatrical,Superhero Origins,25.31,3rd Party - Regal Cinemas,,,,Midwest
TXN001599,CUST00219,2024-08-23,Streaming,Annual Subscription,124.4,1st Party - Streaming Platform,cust00219@email.com,45-54,Prefer not to say,International
TXN001600,CUST00163,2024-08-23,Streaming,Annual Subscription,132.44,1st Party - Streaming Platform,cust00163@email.com,55+,Other,Southwest
TXN001601,CUST00076,2024-08-23,Studio Tours,VIP Tour,178.83,1st Party - Studio Tours,cust00076@email.com,45-54,F,East Coast
TXN001602,CUST00182,2024-08-24,Online Store,Action Figure,85.18,1st Party - Online Store,cust00182@email.com,55+,Other,East Coast
TXN001603,CUST00122,2024-08-24,Theatrical,Mystery Manor,16.47,3rd Party - Cinemark,,,,International
TXN001604,CUST00224,2024-08-24,Streaming,Monthly Subscription,13.01,1st Party - Streaming Platform,cust00224@email.com,45-54,Prefer not to say,West Coast
TXN001605,CUST00114,2024-08-24,Studio Tours,VIP Tour,153.45,1st Party - Studio Tours,cust00114@email.com,,,West Coast
TXN001606,CUST00072,2024-08-24,Online Store,Books,41.23,1st Party - Online Store,cust00072@email.com,45-54,M,West Coast
TXN001607,CUST00651,2024-08-24,Consumer Products,Merchandise - Toys,26.82,3rd Party - Amazon,,,,East Coast
TXN001608,CUST00137,2024-08-24,Consumer Products,Merchandise - Toys,47.07,3rd Party - Walmart,,,,South
TXN001609,CUST00209,2024-08-24,Consumer Products,Merchandise - Home Goods,42.25,3rd Party - Amazon,,,,West Coast
TXN001610,CUST00246,2024-08-24,Online Store,Action Figure,39.34,1st Party - Online Store,cust00246@email.com,25-34,F,International
TXN001611,CUST00038,2024-08-24,Online Store,Action Figure,107,1st Party - Online Store,cust00038@email.com,25-34,M,South
TXN001612,CUST00063,2024-08-25,Streaming,Annual Subscription,124.19,1st Party - Streaming Platform,cust00063@email.com,35-44,M,South
TXN001613,CUST00072,2024-08-25,Studio Tours,VIP Tour,280.03,1st Party - Studio Tours,cust00072@email.com,35-44,Other,Southwest
TXN001614,CUST00144,2024-08-25,Consumer Products,Merchandise - Collectibles,32.96,3rd Party - Walmart,,,,West Coast
TXN001615,CUST00088,2024-08-26,Consumer Products,Merchandise - Collectibles,60.45,3rd Party - Target,,,,International
TXN001616,CUST00161,2024-08-26,Theatrical,Space Odyssey 2,18.81,3rd Party - AMC Theatres,,,,East Coast
TXN001617,CUST00116,2024-08-26,Online Store,Action Figure,86.41,1st Party - Online Store,cust00116@email.com,55+,F,East Coast
TXN001618,CUST00606,2024-08-26,Theatrical,Space Odyssey 2,24.33,3rd Party - AMC Theatres,,,,Midwest
TXN001619,CUST00105,2024-08-26,Online Store,Apparel,94.03,1st Party - Online Store,cust00105@email.com,,,West Coast
